Date,Symbol,Close
1/22/2016,NVDA,28.45
1/25/2016,NVDA,28.42
1/26/2016,NVDA,28.7
1/27/2016,NVDA,28.36
1/28/2016,NVDA,28.05
1/29/2016,NVDA,29.29
2/1/2016,NVDA,29.3
2/2/2016,NVDA,28.06
2/3/2016,NVDA,28.2
2/4/2016,NVDA,28.21
2/5/2016,NVDA,26.43
2/8/2016,NVDA,25.22
2/9/2016,NVDA,25.49
2/10/2016,NVDA,25.43
2/11/2016,NVDA,25.3
2/12/2016,NVDA,25.73
2/16/2016,NVDA,26.99
2/17/2016,NVDA,27.66
2/18/2016,NVDA,30.04
2/19/2016,NVDA,30.44
2/22/2016,NVDA,31.52
2/23/2016,NVDA,31.6
2/24/2016,NVDA,31.82
2/25/2016,NVDA,31.89
2/26/2016,NVDA,31.68
2/29/2016,NVDA,31.36
3/1/2016,NVDA,32.75
3/2/2016,NVDA,32.94
3/3/2016,NVDA,32.65
3/4/2016,NVDA,32.55
3/7/2016,NVDA,32.34
3/8/2016,NVDA,31.75
3/9/2016,NVDA,31.73
3/10/2016,NVDA,31.68
3/11/2016,NVDA,32.22
3/14/2016,NVDA,32.3
3/15/2016,NVDA,32.14
3/16/2016,NVDA,33.1
3/17/2016,NVDA,32.82
3/18/2016,NVDA,33.81
3/21/2016,NVDA,33.91
3/22/2016,NVDA,33.85
3/23/2016,NVDA,34.43
3/24/2016,NVDA,34.48
3/28/2016,NVDA,34.83
3/29/2016,NVDA,35.39
3/30/2016,NVDA,35.76
3/31/2016,NVDA,35.63
4/1/2016,NVDA,36.15
4/4/2016,NVDA,35.8
4/5/2016,NVDA,35.75
4/6/2016,NVDA,35.8
4/7/2016,NVDA,35.43
4/8/2016,NVDA,35.66
4/11/2016,NVDA,35.88
4/12/2016,NVDA,35.84
4/13/2016,NVDA,36.74
4/14/2016,NVDA,36.84
4/15/2016,NVDA,37.13
4/18/2016,NVDA,36.97
4/19/2016,NVDA,36.31
4/20/2016,NVDA,36.45
4/21/2016,NVDA,36.41
4/22/2016,NVDA,36.27
4/25/2016,NVDA,36.45
4/26/2016,NVDA,36.48
4/27/2016,NVDA,37.31
4/28/2016,NVDA,36.2
4/29/2016,NVDA,35.53
5/2/2016,NVDA,36
5/3/2016,NVDA,35.57
5/4/2016,NVDA,34.76
5/5/2016,NVDA,34.97
5/6/2016,NVDA,35.33
5/9/2016,NVDA,35.28
5/10/2016,NVDA,35.96
5/11/2016,NVDA,36.06
5/12/2016,NVDA,35.57
5/13/2016,NVDA,40.98
5/16/2016,NVDA,42.19
5/17/2016,NVDA,42.28
5/18/2016,NVDA,43.36
5/19/2016,NVDA,43.55
5/20/2016,NVDA,44.33
5/23/2016,NVDA,44.4
5/24/2016,NVDA,45.36
5/25/2016,NVDA,45.17
5/26/2016,NVDA,45.65
5/27/2016,NVDA,45.9
5/31/2016,NVDA,46.72
6/1/2016,NVDA,46.81
6/2/2016,NVDA,47.14
6/3/2016,NVDA,46.48
6/6/2016,NVDA,46.24
6/7/2016,NVDA,46.33
6/8/2016,NVDA,46.18
6/9/2016,NVDA,47.38
6/10/2016,NVDA,46.2
6/13/2016,NVDA,46.79
6/14/2016,NVDA,46.88
6/15/2016,NVDA,47.36
6/16/2016,NVDA,47.55
6/17/2016,NVDA,46.72
6/20/2016,NVDA,47.56
6/21/2016,NVDA,47.27
6/22/2016,NVDA,47.23
6/23/2016,NVDA,48.49
6/24/2016,NVDA,45.73
6/27/2016,NVDA,45.24
6/28/2016,NVDA,45.9
6/29/2016,NVDA,46.65
6/30/2016,NVDA,47.01
7/1/2016,NVDA,46.66
7/5/2016,NVDA,47.35
7/6/2016,NVDA,47.65
7/7/2016,NVDA,48.89
7/8/2016,NVDA,50.85
7/11/2016,NVDA,52.02
7/12/2016,NVDA,52.8
7/13/2016,NVDA,52.78
7/14/2016,NVDA,53.32
7/15/2016,NVDA,52.7
7/18/2016,NVDA,52.97
7/19/2016,NVDA,53.52
7/20/2016,NVDA,54.22
7/21/2016,NVDA,53.22
7/22/2016,NVDA,54.67
